Name,Meaning,Gender,Origin,Lucky #,Religion,Short Name,Name Length
Muhammad Hashir,,Boy,Arabic,7,Muslim,NO,15 Letters and 2 Word
Muhammad Sahir,,Boy,Arabic,7,Muslim,NO,14 Letters and 2 Word
Arj,"Ability, intelligence",Boy,Arabic,5,Muslim,YES,3 Letters and 1 Word
Muhammad Parvaiz,,Boy,Arabic,2,Muslim,NO,16 Letters and 2 Word
Alabbas,Description of a lion,Boy,Urdu,2,Muslim,NO,7 Letters and 1 Word
Aaqib Hussain,,Boy,Arabic,4,Muslim,NO,13 Letters and 2 Word
Ajlah,A narrator of hadith had this name,Boy,Urdu,6,Muslim,YES,5 Letters and 1 Word
Abad Hussain,,Boy,Arabic,7,Muslim,NO,12 Letters and 2 Word
Aghar,"Good, noble, well-known",Boy,Arabic,3,Muslim,YES,5 Letters and 1 Word
Amaad,Trust,Boy,Arabic,7,Muslim,YES,5 Letters and 1 Word
Akhkaz,"Fascinating, Thrilling",Boy,Arabic,7,Muslim,YES,6 Letters and 1 Word
Alhusayn,"Diminutive of the handsome, the good",Boy,Urdu,5,Muslim,NO,8 Letters and 1 Word
Ashavasta,Possessing Righteousness,Boy,Persian,3,Muslim,NO,9 Letters and 1 Word
Atarevanu,Protecting Fire,Boy,Persian,7,Muslim,NO,9 Letters and 1 Word
Abulkhayr,One who does good,Boy,Urdu,4,Muslim,NO,9 Letters and 1 Word
Atakhsh,Fire,Boy,Persian,7,Muslim,NO,7 Letters and 1 Word
Astovidatu,Body Dissolution,Boy,Persian,2,Muslim,NO,10 Letters and 1 Word
Aidon,Happy day,Boy,Arabic,7,Muslim,YES,5 Letters and 1 Word
Muhammad Owais,,Boy,Arabic,7,Muslim,NO,14 Letters and 2 Word
Ashshaq,Madly In Love,Boy,Arabic,5,Muslim,NO,7 Letters and 1 Word
Muhammad Abrar,,Boy,Arabic,10,Muslim,NO,14 Letters and 2 Word
Muhammad Mushtaq,,Boy,Arabic,6,Muslim,NO,16 Letters and 2 Word
Muhammad Naveed,,Boy,Arabic,9,Muslim,NO,15 Letters and 2 Word
Muhammad Tauseef,,Boy,Arabic,3,Muslim,NO,16 Letters and 2 Word
Ashaojah,Very Strong,Boy,Persian,9,Muslim,NO,8 Letters and 1 Word
Abulbashr,Father of mankind,Boy,Urdu,7,Muslim,NO,9 Letters and 1 Word
Abyaan,"Clear, eloquent, , Happy statement",Boy,Arabic,9,Muslim,YES,6 Letters and 1 Word
Aynulhayat,Spring (fountain) of life,Boy,Urdu,9,Muslim,NO,10 Letters and 1 Word
Aakif Ahmed,,Boy,Arabic,8,Muslim,NO,11 Letters and 2 Word
Araheem,Lion,Boy,Arabic,2,Muslim,NO,7 Letters and 1 Word
Aahid Ali,,Boy,Arabic,1,Muslim,NO,9 Letters and 2 Word
Arshtkaesha,Orthodox,Boy,Persian,1,Muslim,NO,11 Letters and 1 Word
Asej,"Imperishable, Undecaying",Boy,Persian,2,Muslim,YES,4 Letters and 1 Word
Arystanbek,"The name is derived from Kazakh word arystan, which means lion and Turkish title beg, which means master or chief",Boy,Turkish,4,Muslim,NO,10 Letters and 1 Word
Ataab,Angry,Boy,Arabic,5,Muslim,YES,5 Letters and 1 Word
Aqd,Necklace,Boy,Arabic,3,Muslim,YES,3 Letters and 1 Word
Muhammad Aahid,,Boy,Arabic,1,Muslim,NO,14 Letters and 2 Word
Arooj,Development,Boy,Arabic,9,Muslim,YES,5 Letters and 1 Word
Muhammad Khuzaima,,Boy,Arabic,7,Muslim,NO,17 Letters and 2 Word
Aryasb,Possessor Of AryAn Horses Name Kourosh The Great's General And Friend,Boy,Persian,1,Muslim,YES,6 Letters and 1 Word
Moiz Ali,,Boy,Arabic,3,Muslim,NO,8 Letters and 2 Word
Muhammad Momin,,Boy,Arabic,3,Muslim,NO,14 Letters and 2 Word
Muhammad Azhar,,Boy,Arabic,10,Muslim,NO,14 Letters and 2 Word
Muhammad Anis,,Boy,Arabic,5,Muslim,NO,13 Letters and 2 Word
Muhammad Sabir,,Boy,Arabic,7,Muslim,NO,14 Letters and 2 Word
Maher Ali,,Boy,Arabic,4,Muslim,NO,9 Letters and 2 Word
Muhammad Hussain,,Boy,Arabic,4,Muslim,NO,16 Letters and 2 Word
Muhammad Azeem,,Boy,Arabic,5,Muslim,NO,14 Letters and 2 Word
Muhammad Saif,,Boy,Arabic,8,Muslim,NO,13 Letters and 2 Word
Moiz Ahmed,,Boy,Arabic,9,Muslim,NO,10 Letters and 2 Word
Muhammad Maaz,,Boy,Arabic,3,Muslim,NO,13 Letters and 2 Word
Muhammad Arshan,,Boy,Arabic,4,Muslim,NO,15 Letters and 2 Word
Musa Ali,,Boy,Arabic,1,Muslim,NO,8 Letters and 2 Word
Muhammad Suleman,,Boy,Arabic,4,Muslim,NO,16 Letters and 2 Word
Muhammad Aziz,,Boy,Arabic,6,Muslim,NO,13 Letters and 2 Word
Muhammad Rafiq,,Boy,Arabic,5,Muslim,NO,14 Letters and 2 Word
Muhammad Nishat,,Boy,Arabic,2,Muslim,NO,15 Letters and 2 Word
Muhammad Sajid,,Boy,Arabic,7,Muslim,NO,14 Letters and 2 Word
Muhammad Walid,,Boy,Arabic,7,Muslim,NO,14 Letters and 2 Word
Muhammad Farhan,,Boy,Arabic,8,Muslim,NO,15 Letters and 2 Word
Muhammad Abbas,,Boy,Arabic,9,Muslim,NO,14 Letters and 2 Word
Muhammad Ansari,,Boy,Arabic,1,Muslim,NO,15 Letters and 2 Word
Muhammad Kalim,,Boy,Arabic,1,Muslim,NO,14 Letters and 2 Word
Asif Ali,"Capable man, capable, strong, stormy, fierce, powerful",Boy,Arabic,1,Muslim,NO,8 Letters and 2 Word
Ahfaaz,"Defenders, people",Boy,Arabic,9,Muslim,YES,6 Letters and 1 Word
Aqasi,Custodian of the Diwan Khana,Boy,Arabic,9,Muslim,YES,5 Letters and 1 Word
Ataredata,Given By Fire,Boy,Persian,8,Muslim,NO,9 Letters and 1 Word
Aamir Ali,,Boy,Arabic,7,Muslim,NO,9 Letters and 2 Word
Aqamat,To be established,Boy,Arabic,2,Muslim,YES,6 Letters and 1 Word
Ayaal,Rose,Boy,Arabic,3,Muslim,YES,5 Letters and 1 Word
Aspayaodha,One Who Fights Sitting On A Horse,Boy,Persian,3,Muslim,NO,10 Letters and 1 Word
Ala Al Din,Excellence of faith,Boy,Urdu,8,Muslim,NO,10 Letters and 3 Word
Azzat,"Azzat is the Turkish form of the Arabic name Azzah, and means gazelle,",Boy,Turkish,9,Muslim,YES,5 Letters and 1 Word
Abualkhayr,One who does good,Boy,Urdu,2,Muslim,NO,10 Letters and 1 Word
Anaq,Meet,Boy,Arabic,5,Muslim,YES,4 Letters and 1 Word
Ansur,"Nasser's plural, helper",Boy,Arabic,9,Muslim,YES,5 Letters and 1 Word
Altufail,Old Arabic name,Boy,Urdu,8,Muslim,NO,8 Letters and 1 Word
Aasim Ali,,Boy,Arabic,5,Muslim,NO,9 Letters and 2 Word
Awain,Helper,Boy,Arabic,1,Muslim,YES,5 Letters and 1 Word
Anhar,Rivers,Boy,Arabic,5,Muslim,YES,5 Letters and 1 Word
Afash,Heavy Beard Man,Boy,Arabic,1,Muslim,YES,5 Letters and 1 Word
Azartash,A Salamander,Boy,Persian,6,Muslim,NO,8 Letters and 1 Word
Asnad,Trust,Boy,Arabic,8,Muslim,YES,5 Letters and 1 Word
Ashwahisht,Right,Boy,Persian,4,Muslim,NO,10 Letters and 1 Word
Aqqad,"Haberdasher, Maker of trimmings",Boy,Urdu,3,Muslim,YES,5 Letters and 1 Word
Aous,"Compensation, revenge, bestowal, bestowal",Boy,Arabic,4,Muslim,YES,4 Letters and 1 Word
Alamulhuda,Banner of guidance,Boy,Urdu,5,Muslim,NO,10 Letters and 1 Word
Ataubaq,"Handsome, beautiful, helpful, generous and got a lot of love to share",Boy,Urdu,4,Muslim,NO,7 Letters and 1 Word
Abad Ahmed,,Boy,Arabic,4,Muslim,NO,10 Letters and 2 Word
Muhammad Shamim,,Boy,Arabic,5,Muslim,NO,15 Letters and 2 Word
Azududdawlah,Strength of the state,Boy,Urdu,7,Muslim,NO,12 Letters and 1 Word
Ahbdil,Greatness,Boy,Arabic,9,Muslim,YES,6 Letters and 1 Word
Anwarussadat,Most brilliant of the Princes,Boy,Urdu,6,Muslim,NO,12 Letters and 1 Word
Muhammad Kalim,,Boy,Arabic,1,Muslim,NO,14 Letters and 2 Word
Muhammad Nazim,,Boy,Arabic,3,Muslim,NO,14 Letters and 2 Word
Muhammad Tasleem,,Boy,Arabic,2,Muslim,NO,16 Letters and 2 Word
Muhammad Shehryar,,Boy,Arabic,7,Muslim,NO,17 Letters and 2 Word
Muhammad Muzammel,,Boy,Arabic,2,Muslim,NO,17 Letters and 2 Word
Ahzan,"Walking on hard ground, Grieving",Boy,Arabic,3,Muslim,YES,5 Letters and 1 Word
Muhammad Sheraz,,Boy,Arabic,7,Muslim,NO,15 Letters and 2 Word
Muhammad Daniyal,,Boy,Arabic,8,Muslim,NO,16 Letters and 2 Word
Muhammad Zia,,Boy,Arabic,3,Muslim,NO,12 Letters and 2 Word
Muhammad Murshad,,Boy,Arabic,6,Muslim,NO,16 Letters and 2 Word
Mustafa Hussain,,Boy,Arabic,6,Muslim,NO,15 Letters and 2 Word
Muhammad Shahroz,,Boy,Arabic,7,Muslim,NO,16 Letters and 2 Word
Muhammad Shakeel,,Boy,Arabic,9,Muslim,NO,16 Letters and 2 Word
Muhammad Meer,,Boy,Arabic,9,Muslim,NO,13 Letters and 2 Word
Mudassar Hussain,,Boy,Arabic,8,Muslim,NO,16 Letters and 2 Word
Muhammad Rohail,,Boy,Arabic,4,Muslim,NO,15 Letters and 2 Word
Muhammad Afan,,Boy,Arabic,5,Muslim,NO,13 Letters and 2 Word
Muhammad Adyan,,Boy,Arabic,5,Muslim,NO,14 Letters and 2 Word
Muhammad Noshad,,Boy,Arabic,3,Muslim,NO,15 Letters and 2 Word
Muhammad Shakir,,Boy,Arabic,8,Muslim,NO,15 Letters and 2 Word
Muhammad Mujeeb,,Boy,Arabic,3,Muslim,NO,15 Letters and 2 Word
Muhammad Israr,,Boy,Arabic,5,Muslim,NO,14 Letters and 2 Word
Muhammad Zahid,,Boy,Arabic,1,Muslim,NO,14 Letters and 2 Word
Muhammad Nazir,,Boy,Arabic,1,Muslim,NO,14 Letters and 2 Word
Murshad Ahmed,,Boy,Arabic,3,Muslim,NO,13 Letters and 2 Word
Muhammad Ibadat,,Boy,Arabic,2,Muslim,NO,15 Letters and 2 Word
Muhammad Wasim,,Boy,Arabic,1,Muslim,NO,14 Letters and 2 Word
Muhammad Murtaza,,Boy,Arabic,3,Muslim,NO,16 Letters and 2 Word
Al Yasa,Name of the Prophet (peace be upon him),Boy,Arabic,4,Muslim,NO,7 Letters and 2 Word
Muhammad Shahmeer,,Boy,Arabic,8,Muslim,NO,17 Letters and 2 Word
Muhammad Athar,,Boy,Arabic,1,Muslim,NO,14 Letters and 2 Word
Abad Ahmed,,Boy,Arabic,4,Muslim,NO,10 Letters and 2 Word
Athwya,"Full, Complete",Boy,Persian,4,Muslim,YES,6 Letters and 1 Word
Akaram,Doer,Boy,Arabic,8,Muslim,YES,6 Letters and 1 Word
Attar,Perfume Seller,Boy,Arabic,1,Muslim,YES,5 Letters and 1 Word
Asaber,Leopard,Boy,Arabic,9,Muslim,YES,6 Letters and 1 Word
Attique,Pious,Boy,Arabic,4,Muslim,NO,7 Letters and 1 Word
Azamann,Infinite,Boy,Persian,5,Muslim,NO,7 Letters and 1 Word
Azududdin,"Support of religion (Islam),",Boy,Urdu,3,Muslim,NO,9 Letters and 1 Word
Altijani,Crowning,Boy,Urdu,8,Muslim,NO,8 Letters and 1 Word
Atiq ur Rehman,"Ancient, Antiquated",Boy,Arabic,1,Muslim,NO,14 Letters and 3 Word
Ayaass,Lion,Boy,Arabic,5,Muslim,YES,6 Letters and 1 Word
Altayyib,The good one,Boy,Urdu,6,Muslim,NO,8 Letters and 1 Word
Akhtarzamir,One possessing an enlightened mind,Boy,Urdu,7,Muslim,NO,11 Letters and 1 Word
Aqqaad,"Maker of trimmings, haberdas",Boy,Urdu,4,Muslim,YES,6 Letters and 1 Word
Alhakam,"The arbitrator, the judge",Boy,Urdu,9,Muslim,NO,7 Letters and 1 Word
Aaqib Ali,,Boy,Arabic,4,Muslim,NO,9 Letters and 2 Word
Adina,On friday,Boy,Arabic,6,Muslim,YES,5 Letters and 1 Word
Aakif Ali,,Boy,Arabic,2,Muslim,NO,9 Letters and 2 Word
Adaad,Friend,Boy,Arabic,7,Muslim,YES,5 Letters and 1 Word
Ashreen,Twenty,Boy,Arabic,9,Muslim,NO,7 Letters and 1 Word
Akhtiyar,To like,Boy,Arabic,6,Muslim,NO,8 Letters and 1 Word
Arzam,"Fight, war",Boy,Arabic,4,Muslim,YES,5 Letters and 1 Word
Amiduddawlah,Support of the state,Boy,Urdu,7,Muslim,NO,12 Letters and 1 Word
Ausatbar,"Firm, Steady",Boy,Persian,3,Muslim,NO,8 Letters and 1 Word
Abad Ali,,Boy,Arabic,7,Muslim,NO,8 Letters and 2 Word
Akaram,Doer,Boy,Arabic,8,Muslim,YES,6 Letters and 1 Word
Aswar,Riding,Boy,Arabic,7,Muslim,YES,5 Letters and 1 Word
Anabiss,Lion,Boy,Arabic,3,Muslim,NO,7 Letters and 1 Word
Asabir,Cheetah,Boy,Arabic,9,Muslim,YES,6 Letters and 1 Word
Muhammad Ramzan,,Boy,Arabic,4,Muslim,NO,15 Letters and 2 Word
Muhammad Muqaddas,,Boy,Arabic,8,Muslim,NO,17 Letters and 2 Word
Mazhar Hussain,,Boy,Arabic,4,Muslim,NO,14 Letters and 2 Word
Muhammad Rasheed,,Boy,Arabic,3,Muslim,NO,16 Letters and 2 Word
Maaz Ali,,Boy,Arabic,3,Muslim,NO,8 Letters and 2 Word
Musa Ahmed,,Boy,Arabic,7,Muslim,NO,10 Letters and 2 Word
Muhammad Afraz,,Boy,Arabic,3,Muslim,NO,14 Letters and 2 Word
Muhammad Rashid,,Boy,Arabic,3,Muslim,NO,15 Letters and 2 Word
Muhammad Mirza,,Boy,Arabic,7,Muslim,NO,14 Letters and 2 Word
Murshad Ali,,Boy,Arabic,6,Muslim,NO,11 Letters and 2 Word
Murshad Hussain,,Boy,Arabic,6,Muslim,NO,15 Letters and 2 Word
Mehboob Ali,,Boy,Arabic,6,Muslim,NO,11 Letters and 2 Word
Muhammad Husnain,,Boy,Arabic,8,Muslim,NO,16 Letters and 2 Word
Muhammad Saud,,Boy,Arabic,7,Muslim,NO,13 Letters and 2 Word
Muhammad Mohsin,,Boy,Arabic,7,Muslim,NO,15 Letters and 2 Word
Mubashir Ali,,Boy,Arabic,5,Muslim,NO,12 Letters and 2 Word
Mehboob Hussain,,Boy,Arabic,6,Muslim,NO,15 Letters and 2 Word
Mohammad Ahmed,,Boy,Arabic,1,Muslim,NO,14 Letters and 2 Word
Muhammad Ramiz,,Boy,Arabic,7,Muslim,NO,14 Letters and 2 Word
Muhammad Shan,,Boy,Arabic,2,Muslim,NO,13 Letters and 2 Word
Muhammad Afaq,,Boy,Arabic,3,Muslim,NO,13 Letters and 2 Word
Mujahid Ali,,Boy,Arabic,1,Muslim,NO,11 Letters and 2 Word
Muhammad Abir,,Boy,Arabic,5,Muslim,NO,13 Letters and 2 Word
Muhammad Atif,,Boy,Arabic,9,Muslim,NO,13 Letters and 2 Word
Mubashir Hussain,,Boy,Arabic,5,Muslim,NO,16 Letters and 2 Word
Mohsin Hussain,,Boy,Arabic,7,Muslim,NO,14 Letters and 2 Word
Muhammad Jameel,,Boy,Arabic,4,Muslim,NO,15 Letters and 2 Word
Muhammad Sarfaraz,,Boy,Arabic,1,Muslim,NO,17 Letters and 2 Word
Muhammad Shahadat,,Boy,Arabic,1,Muslim,NO,17 Letters and 2 Word
Mujahid Hussain,,Boy,Arabic,1,Muslim,NO,15 Letters and 2 Word
Aakif Hussain,,Boy,Arabic,2,Muslim,NO,13 Letters and 2 Word
Amash,Pious,Boy,Arabic,5,Muslim,YES,5 Letters and 1 Word
Atarevaksha,To Increase The Fire,Boy,Persian,8,Muslim,NO,11 Letters and 1 Word
Asabir,Cheetah,Boy,Arabic,9,Muslim,YES,6 Letters and 1 Word
Alaaldin,Nobility of faith,Boy,Urdu,1,Muslim,NO,8 Letters and 1 Word
Asravak,Priest,Boy,Persian,7,Muslim,NO,7 Letters and 1 Word
Anzaal,revealed,Boy,Arabic,8,Muslim,YES,6 Letters and 1 Word
Azarbod,The God Of Fire,Boy,Persian,10,Muslim,NO,7 Letters and 1 Word
Astwand,Material,Boy,Persian,2,Muslim,NO,7 Letters and 1 Word
Akkas,Photographer,Boy,Arabic,5,Muslim,YES,5 Letters and 1 Word
Ajr,Reward,Boy,Arabic,6,Muslim,YES,3 Letters and 1 Word
Atya,Reward,Boy,Arabic,4,Muslim,YES,4 Letters and 1 Word
Alip,Brave,Boy,Arabic,6,Muslim,YES,4 Letters and 1 Word
Amaer,Replenished ,Boy,Arabic,5,Muslim,YES,5 Letters and 1 Word
Abdul Aziz,Servant of the powerful,Boy,Arabic,3,Muslim,NO,10 Letters and 2 Word
Aqaab,Eagle,Boy,Arabic,2,Muslim,YES,5 Letters and 1 Word
Akhla,Friend,Boy,Arabic,2,Muslim,YES,5 Letters and 1 Word
Atarobad,Protector Of Fire,Boy,Persian,2,Muslim,NO,8 Letters and 1 Word
Ajald,"Elderly people, glorious",Boy,Arabic,2,Muslim,YES,5 Letters and 1 Word
Akhuwat,Community,Boy,Arabic,8,Muslim,NO,7 Letters and 1 Word
Ata Bakhsh,Free,Boy,Arabic,10,Muslim,NO,10 Letters and 2 Word
Amraiz,"Powerful Symbolism, Destiny and Luck",Boy,Arabic,6,Muslim,YES,6 Letters and 1 Word
Asib,Strong,Boy,Arabic,1,Muslim,YES,4 Letters and 1 Word
Arooz,The Edge,Boy,Arabic,5,Muslim,YES,5 Letters and 1 Word
Allah Wasaya,"God's tenets, Teachings of God, Allah's wills",Boy,Arabic,6,Muslim,NO,12 Letters and 2 Word
Allah,Creator of the universe,Boy,Arabic,3,Muslim,YES,5 Letters and 1 Word
Abdur,The luster of pearls,Boy,Arabic,8,Muslim,YES,5 Letters and 1 Word
Ayan Ali,"Gif Of God, Reward, Blessing ",Boy,Arabic,9,Muslim,NO,8 Letters and 2 Word
Awliya,"Allies, Friends",Boy,Arabic,3,Muslim,YES,6 Letters and 1 Word
Muhammad Shahadat,,Boy,Arabic,1,Muslim,NO,17 Letters and 2 Word
Awaid,Gentleman,Boy,Arabic,9,Muslim,YES,5 Letters and 1 Word
Muhammad Azhaan,,Boy,Arabic,6,Muslim,NO,15 Letters and 2 Word
Mubashir Ahmed,,Boy,Arabic,2,Muslim,NO,14 Letters and 2 Word
Muhammad Islam,,Boy,Arabic,8,Muslim,NO,14 Letters and 2 Word
Muhammad Hayyan,,Boy,Arabic,8,Muslim,NO,15 Letters and 2 Word
Muhammad Saria,,Boy,Arabic,8,Muslim,NO,14 Letters and 2 Word
Muhammad Rahul,,Boy,Arabic,1,Muslim,NO,14 Letters and 2 Word
Murtaza Ali,,Boy,Arabic,3,Muslim,NO,11 Letters and 2 Word
Muhammad Uzair,,Boy,Arabic,10,Muslim,NO,14 Letters and 2 Word
Muhammad Nahid,,Boy,Arabic,8,Muslim,NO,14 Letters and 2 Word
Misbah Ahmed,,Boy,Arabic,5,Muslim,NO,12 Letters and 2 Word
Mubeen Ahmed,,Boy,Arabic,2,Muslim,NO,12 Letters and 2 Word
Muneeb Hussain,,Boy,Arabic,5,Muslim,NO,14 Letters and 2 Word
Muhammad Mubashir,,Boy,Arabic,5,Muslim,NO,17 Letters and 2 Word
Mazhar Ahmed,,Boy,Arabic,10,Muslim,NO,12 Letters and 2 Word
Mudassar Ali,,Boy,Arabic,8,Muslim,NO,12 Letters and 2 Word
Moiz Hussain,,Boy,Arabic,3,Muslim,NO,12 Letters and 2 Word
Maaz Hussain,,Boy,Arabic,3,Muslim,NO,12 Letters and 2 Word
Mohsin Ahmed,,Boy,Arabic,4,Muslim,NO,12 Letters and 2 Word
Muneeb Ahmed,,Boy,Arabic,2,Muslim,NO,12 Letters and 2 Word
Muhammad Aurangzeb,,Boy,Arabic,10,Muslim,NO,18 Letters and 2 Word
Muhammad Iffat,,Boy,Arabic,3,Muslim,NO,14 Letters and 2 Word
Mudassar Ahmed,,Boy,Arabic,5,Muslim,NO,14 Letters and 2 Word
Mazhar Ali,,Boy,Arabic,4,Muslim,NO,10 Letters and 2 Word
Muhammad Adnan,,Boy,Arabic,6,Muslim,NO,14 Letters and 2 Word
Mubeen Hussain,,Boy,Arabic,5,Muslim,NO,14 Letters and 2 Word
Muhammad Burak,,Boy,Arabic,7,Muslim,NO,14 Letters and 2 Word
Meer Ahmed,,Boy,Arabic,6,Muslim,NO,10 Letters and 2 Word
Mateen Ali,,Boy,Arabic,7,Muslim,NO,10 Letters and 2 Word
Anique,Neck,Boy,Arabic,5,Muslim,YES,6 Letters and 1 Word
Muhammad Kiyan,,Boy,Arabic,1,Muslim,NO,14 Letters and 2 Word
Assam,Viewer,Boy,Arabic,3,Muslim,YES,5 Letters and 1 Word
Ameer Hassan,"Good king, good man",Boy,Arabic,9,Muslim,NO,12 Letters and 2 Word
Abidi,"Descendant of Imam Zain
",Boy,Arabic,6,Muslim,YES,5 Letters and 1 Word
Aidmeer,Shiny steel,Boy,Arabic,3,Muslim,NO,7 Letters and 1 Word
Aud,Fragrance,Boy,Arabic,8,Muslim,YES,3 Letters and 1 Word
Arasto,"Wise, famous philosopher",Boy,Arabic,6,Muslim,YES,6 Letters and 1 Word
Attaboak,"Teacher, Defender, Guide",Boy,Urdu,4,Muslim,NO,8 Letters and 1 Word
Ahad Ali,"One, Unique, Matchless",Boy,Arabic,6,Muslim,NO,8 Letters and 2 Word
Absam,Pacifist,Boy,Arabic,5,Muslim,YES,5 Letters and 1 Word
Ahtram,"Respect, value",Boy,Arabic,2,Muslim,YES,6 Letters and 1 Word
Arhaa,Calm or serene,Boy,Urdu,3,Muslim,YES,5 Letters and 1 Word
Ahad Raza,"One, Unique, Matchless",Boy,Arabic,6,Muslim,NO,9 Letters and 2 Word
Arpan,"Charity, sacrifice, alms",Boy,Arabic,9,Muslim,YES,5 Letters and 1 Word
Aaqib Ahmed,,Boy,Arabic,1,Muslim,NO,11 Letters and 2 Word
Aneel,Unprecedented,Boy,Arabic,5,Muslim,YES,5 Letters and 1 Word
Aashan,Name of a tree,Boy,Arabic,4,Muslim,YES,6 Letters and 1 Word
Azhad,To Love,Boy,Arabic,9,Muslim,YES,5 Letters and 1 Word
Awaad,Gentleman,Boy,Arabic,9,Muslim,YES,5 Letters and 1 Word
Ardil,Brave,Boy,Arabic,1,Muslim,YES,5 Letters and 1 Word
Adesh,"Order, guidance, instruction",Boy,Arabic,8,Muslim,YES,5 Letters and 1 Word
Amparatur,Emperor,Boy,Arabic,8,Muslim,NO,9 Letters and 1 Word
Avaninder,Lord of the earth,Boy,Punjabi,1,Muslim,NO,9 Letters and 1 Word
Ajram,Strong,Boy,Arabic,7,Muslim,YES,5 Letters and 1 Word
Anzaar,Gift,Boy,Arabic,9,Muslim,YES,6 Letters and 1 Word
Arem,Naughty,Boy,Arabic,5,Muslim,YES,4 Letters and 1 Word
Astan,Threshold,Boy,Arabic,7,Muslim,YES,5 Letters and 1 Word
Aiten,Evening moon,Boy,Arabic,1,Muslim,YES,5 Letters and 1 Word
Abdul Raafi,"Servant Of The One Who Raises (intellect, Esteem), Elevates",Boy,Arabic,8,Muslim,NO,11 Letters and 2 Word
Ardin,Exam-experience,Boy,Arabic,4,Muslim,YES,5 Letters and 1 Word
Mahir Hussain,,Boy,Arabic,5,Muslim,NO,13 Letters and 2 Word
Mateen Ahmed,,Boy,Arabic,4,Muslim,NO,12 Letters and 2 Word
Muhammad Yazdan,,Boy,Arabic,2,Muslim,NO,15 Letters and 2 Word
Muhammad Asif,,Boy,Arabic,1,Muslim,NO,13 Letters and 2 Word
Meerab Ali,,Boy,Arabic,3,Muslim,NO,10 Letters and 2 Word
Muhammad Babar,,Boy,Arabic,9,Muslim,NO,14 Letters and 2 Word
Misbah Ali,,Boy,Arabic,8,Muslim,NO,10 Letters and 2 Word
Momin Hussain,,Boy,Arabic,3,Muslim,NO,13 Letters and 2 Word
Muhammad Idris,,Boy,Arabic,7,Muslim,NO,14 Letters and 2 Word
Muhammad Imad,,Boy,Arabic,9,Muslim,NO,13 Letters and 2 Word
Muhammad Abu-Turab,,Boy,Arabic,1,Muslim,NO,18 Letters and 2 Word
Muhammad Ashiq,,Boy,Arabic,5,Muslim,NO,14 Letters and 2 Word
Muhammad Syed,,Boy,Arabic,4,Muslim,NO,13 Letters and 2 Word
Muneeb Ali,,Boy,Arabic,5,Muslim,NO,10 Letters and 2 Word
Mushtaq Ali,,Boy,Arabic,6,Muslim,NO,11 Letters and 2 Word
Musa Hussain,,Boy,Arabic,1,Muslim,NO,12 Letters and 2 Word
Meer Hussain,,Boy,Arabic,9,Muslim,NO,12 Letters and 2 Word
Muhammad Ghufran,,Boy,Arabic,1,Muslim,NO,16 Letters and 2 Word
Misbah Hussain,,Boy,Arabic,8,Muslim,NO,14 Letters and 2 Word
Muhammad Sajid,,Boy,Arabic,7,Muslim,NO,14 Letters and 2 Word
Mubeen Ali,,Boy,Arabic,5,Muslim,NO,10 Letters and 2 Word
Meraj Ahmed,,Boy,Arabic,7,Muslim,NO,11 Letters and 2 Word
Muhammad Fawad,,Boy,Arabic,3,Muslim,NO,14 Letters and 2 Word
Mahir Ahmed,,Boy,Arabic,2,Muslim,NO,11 Letters and 2 Word
Mahir Ali,,Boy,Arabic,5,Muslim,NO,9 Letters and 2 Word
Mehtab Hussain,,Boy,Arabic,9,Muslim,NO,14 Letters and 2 Word
Mehrab Ali,,Boy,Arabic,1,Muslim,NO,10 Letters and 2 Word
Asloob,Style,Boy,Arabic,9,Muslim,YES,6 Letters and 1 Word
Muzammel Hussain,,Boy,Arabic,2,Muslim,NO,16 Letters and 2 Word
Mohammad Ali,,Boy,Arabic,4,Muslim,NO,12 Letters and 2 Word
Mateen Hussain,,Boy,Arabic,7,Muslim,NO,14 Letters and 2 Word
Abu Al Khair,Goodness,Boy,Arabic,4,Muslim,NO,12 Letters and 3 Word
Afshal,Fearless,Boy,Arabic,4,Muslim,YES,6 Letters and 1 Word
Artash,"To be happy, To be comfortable",Boy,Arabic,2,Muslim,YES,6 Letters and 1 Word
Abdul Qadar,Man Of Allah,Boy,Arabic,7,Muslim,NO,11 Letters and 2 Word
Abgina,Glass,Boy,Arabic,6,Muslim,YES,6 Letters and 1 Word
Alban,White,Boy,Arabic,3,Muslim,YES,5 Letters and 1 Word
Adir,Letter Of The Alphabet,Boy,Arabic,5,Muslim,YES,4 Letters and 1 Word
Anayet,Attention,Boy,Arabic,9,Muslim,YES,6 Letters and 1 Word
Abrah,"Abraha, Also Known As Abraha Al-Ashram, Was An Aksumite Army General, Then The Viceroy Of Southern Arabia For The Kingdom Of Aksum, And Later Declared Himself An Independent King Of Himyar, Abraha Ruled Much Of Present-day Arabia And Yemen From At Least 531–547 CE To 555–570 CE,",Boy,Arabic,6,Muslim,YES,5 Letters and 1 Word
Awam,Fast Horse,Boy,Arabic,9,Muslim,YES,4 Letters and 1 Word
Asid,Rider,Boy,Arabic,3,Muslim,YES,4 Letters and 1 Word
Azbah,Flag,Boy,Arabic,3,Muslim,YES,5 Letters and 1 Word
Adeed,Matching,Boy,Arabic,7,Muslim,YES,5 Letters and 1 Word
Abu Hareera,Famous Companion Syedna Abu Huraira,Boy,Arabic,6,Muslim,NO,11 Letters and 2 Word
