Name,Meaning,Reference,Gender,Origin,Lucky #,Religion,Short Name,Name Length,Personalities
Aaraindah,Decorator,,Girl,Arabic,8,Muslim,NO,9 Letters and 1 Word,
Aarela,Golden,,Girl,Arabic,2,Muslim,YES,6 Letters and 1 Word,
Atifi,"Affectionate, Loving",,Girl,Arabic,3,Muslim,YES,5 Letters and 1 Word,
Aaramish,Comfort,,Girl,Arabic,1,Muslim,NO,8 Letters and 1 Word,
Aaishah,A Lively Person,,Girl,Arabic,7,Muslim,NO,7 Letters and 1 Word,
Atharunnisa,Most Pious Among Women,,Girl,Arabic,6,Muslim,NO,11 Letters and 1 Word,
Aaraam,Comfort,,Girl,Arabic,7,Muslim,YES,6 Letters and 1 Word,
Aahinah,Mirror,,Girl,Arabic,7,Muslim,NO,7 Letters and 1 Word,
Aardeen,Examination,,Girl,Arabic,3,Muslim,NO,7 Letters and 1 Word,
Abaloch,"Sweet,sugar Candy",,Girl,Arabic,5,Muslim,NO,7 Letters and 1 Word,
Aarasih,"Adornment, Decoration",,Girl,Arabic,6,Muslim,NO,7 Letters and 1 Word,
Ayeisah,Woman,,Girl,Arabic,7,Muslim,NO,7 Letters and 1 Word,
Aaldah,Rich,,Girl,Arabic,3,Muslim,YES,6 Letters and 1 Word,
Azusena,"Lily,",,Girl,Arabic,9,Muslim,NO,7 Letters and 1 Word,
Aankah,Stunning,,Girl,Arabic,1,Muslim,YES,6 Letters and 1 Word,
Aarmah,Naughty,,Girl,Arabic,1,Muslim,YES,6 Letters and 1 Word,
Aamarzgah,Giver,,Girl,Arabic,3,Muslim,NO,9 Letters and 1 Word,
Ahla,Sweet,,Girl,Arabic,4,Muslim,YES,4 Letters and 1 Word,
Shizi,Ebony,,Girl,Arabic,3,Muslim,YES,5 Letters and 1 Word,
Sadna,Meeting Woman,,Girl,Arabic,3,Muslim,YES,5 Letters and 1 Word,
Aaraas,Happy,,Girl,Arabic,8,Muslim,YES,6 Letters and 1 Word,
Aasfiah,High,,Girl,Arabic,5,Muslim,NO,7 Letters and 1 Word,
Shanzey,Diamond,,Girl,Urdu,8,Muslim,NO,7 Letters and 1 Word,
Saadiqah,Right,,Girl,Arabic,2,Muslim,NO,8 Letters and 1 Word,
Arshpreet,Love for sky,,Girl,Punjabi,6,Muslim,NO,9 Letters and 1 Word,
Shamsheera,Sword,,Girl,Arabic,9,Muslim,NO,10 Letters and 1 Word,
Shaboo,The Name Of A Flower,,Girl,Arabic,2,Muslim,YES,6 Letters and 1 Word,
Sahrish,"Glamorous Personality,",,Girl,Arabic,10,Muslim,NO,7 Letters and 1 Word,
Soulat,"Horror, Arrogance",,Girl,Arabic,4,Muslim,YES,6 Letters and 1 Word,
Sharza,Angry,,Girl,Arabic,8,Muslim,YES,6 Letters and 1 Word,
Sadr-un-Nisa,Chest,,Girl,Arabic,4,Muslim,NO,12 Letters and 1 Word,
Sanjidah,Silent,,Girl,Arabic,6,Muslim,NO,8 Letters and 1 Word,
Samood,Name Of A Stachu,,Girl,Arabic,5,Muslim,YES,6 Letters and 1 Word,
Shahama Nin,Beautiful Horse,,Girl,Arabic,1,Muslim,NO,11 Letters and 2 Word,
Sabbah," In The Morning, The Flame Of A Beautiful Cresset ",,Girl,Arabic,2,Muslim,YES,6 Letters and 1 Word,
Sabiyah,East Wind,,Girl,Arabic,9,Muslim,NO,7 Letters and 1 Word,
Sadeel,Curtains,,Girl,Arabic,5,Muslim,YES,6 Letters and 1 Word,
Shehnaaz,Bride,,Girl,Arabic,3,Muslim,NO,8 Letters and 1 Word,
Sonra,Coming Later,,Girl,Arabic,2,Muslim,YES,5 Letters and 1 Word,
Sumeen,Very Expensive,,Girl,Arabic,6,Muslim,YES,6 Letters and 1 Word,
Sherzaad,Queen,,Girl,Arabic,4,Muslim,NO,8 Letters and 1 Word,
Shafeh,Brave,,Girl,Arabic,9,Muslim,YES,6 Letters and 1 Word,
Siraad,Silk,,Girl,Arabic,5,Muslim,YES,6 Letters and 1 Word,
Safila,"Friend, Woman's Female Friend",,Girl,Arabic,4,Muslim,YES,6 Letters and 1 Word,
Suhar,Beautiful,,Girl,Arabic,4,Muslim,YES,5 Letters and 1 Word,
Saffah,"Friendship, purity, love",,Girl,Arabic,5,Muslim,YES,6 Letters and 1 Word,
Sareeha,"Narrow Path, Difficult Passage",,Girl,Arabic,4,Muslim,NO,7 Letters and 1 Word,
Sabt,Writer,,Girl,Arabic,2,Muslim,YES,4 Letters and 1 Word,
Sozen,Needle,,Girl,Arabic,6,Muslim,YES,5 Letters and 1 Word,
Shirin Bano,A sweet lady,,Girl,Afghani,3,Muslim,NO,11 Letters and 2 Word,
Saim-ul-Dahir,Always,,Girl,Arabic,2,Muslim,NO,13 Letters and 1 Word,
Sajjel,Order,,Girl,Arabic,3,Muslim,YES,6 Letters and 1 Word,
Shafiyah,Intercession,,Girl,Arabic,6,Muslim,NO,8 Letters and 1 Word,
Saaji,Touch,,Girl,Arabic,2,Muslim,YES,5 Letters and 1 Word,
Soub,Dress,,Girl,Arabic,4,Muslim,YES,4 Letters and 1 Word,
Saraj-Un-Nisaa,Women's Sun,,Girl,Arabic,1,Muslim,NO,14 Letters and 1 Word,
Shaheera,Dear Name,,Girl,Arabic,7,Muslim,NO,8 Letters and 1 Word,
Sorah,The Name Of A Tree,,Girl,Arabic,1,Muslim,YES,5 Letters and 1 Word,
Sana Zainab,Praising words for Allah Almighty,,Girl,Arabic,8,Muslim,NO,11 Letters and 2 Word,
Sahirah,Fire,,Girl,Arabic,4,Muslim,NO,7 Letters and 1 Word,
Shah Jehaan,World's King,,Girl,Arabic,9,Muslim,NO,11 Letters and 2 Word,
Sidratul,Cedar of the farthest point,,Girl,Urdu,8,Muslim,NO,8 Letters and 1 Word,
Shehpara,King's Gift,,Girl,Arabic,9,Muslim,NO,8 Letters and 1 Word,
Saddef,Sea Shell,,Girl,Arabic,3,Muslim,YES,6 Letters and 1 Word,
Sarha,"Tough, Strong",,Girl,Arabic,6,Muslim,YES,5 Letters and 1 Word,
Shanaa,Swimmer,,Girl,Arabic,9,Muslim,YES,6 Letters and 1 Word,
Shamiyah,Habit,,Girl,Arabic,4,Muslim,NO,8 Letters and 1 Word,
Shermeen,Shy,,Girl,Arabic,6,Muslim,NO,8 Letters and 1 Word,
Samyaan,Expert,,Girl,Arabic,2,Muslim,NO,7 Letters and 1 Word,
Sorah Nasheen,"Hazrat Jibrail (A,S)",,Girl,Arabic,6,Muslim,NO,13 Letters and 2 Word,
Shareel,White Flower Gardens,,Girl,Arabic,9,Muslim,NO,7 Letters and 1 Word,
Spaid Bakht,Lucky,,Girl,Arabic,7,Muslim,NO,11 Letters and 2 Word,
Sana'a,"Praising Words, Praising Poem For God",,Girl,Arabic,2,Muslim,YES,6 Letters and 1 Word,
Safeenah,The Throne,,Girl,Arabic,7,Muslim,NO,8 Letters and 1 Word,
Sonra,Coming Later,,Girl,Arabic,2,Muslim,YES,5 Letters and 1 Word,
Sachel,Correct,,Girl,Arabic,3,Muslim,YES,6 Letters and 1 Word,
Sakeenah,Comfort,,Girl,Arabic,8,Muslim,NO,8 Letters and 1 Word,
Saimah,Fast,,Girl,Arabic,1,Muslim,YES,6 Letters and 1 Word,
Shajiyah,Brave,,Girl,Arabic,10,Muslim,NO,8 Letters and 1 Word,
Suhaad,Awake,,Girl,Arabic,7,Muslim,YES,6 Letters and 1 Word,
Shaamin,Evening,,Girl,Arabic,5,Muslim,NO,7 Letters and 1 Word,
Aaheng,Voice,,Girl,Arabic,3,Muslim,YES,6 Letters and 1 Word,
Aaneytah,Shocked,,Girl,Arabic,6,Muslim,NO,8 Letters and 1 Word,
Aafmah,Naughty,,Girl,Arabic,7,Muslim,YES,6 Letters and 1 Word,
Ayishah,Woman,,Girl,Arabic,7,Muslim,NO,7 Letters and 1 Word,
Abaidah,Slave,,Girl,Arabic,1,Muslim,NO,7 Letters and 1 Word,
Aanser,Unmarried,,Girl,Arabic,3,Muslim,YES,6 Letters and 1 Word,
Aaligha,Love,,Girl,Arabic,9,Muslim,NO,7 Letters and 1 Word,
Afadah,"Profitable, Successful",,Girl,Arabic,1,Muslim,YES,6 Letters and 1 Word,
Aiena,"To See, To Inspect",,Girl,Arabic,9,Muslim,YES,5 Letters and 1 Word,
Ayaas,Slave Of Mahmood Ghaznavi,,Girl,Arabic,9,Muslim,YES,5 Letters and 1 Word,
Aalfah,Love,,Girl,Arabic,7,Muslim,YES,6 Letters and 1 Word,
Aeen,Eye,,Girl,Arabic,4,Muslim,YES,4 Letters and 1 Word,
Aaghamaina,Good Voice,,Girl,Arabic,4,Muslim,NO,10 Letters and 1 Word,
Ayisah,Woman,,Girl,Arabic,7,Muslim,YES,6 Letters and 1 Word,
Aairain,Comfort,,Girl,Arabic,8,Muslim,NO,7 Letters and 1 Word,
Ayeishah,Woman,,Girl,Arabic,7,Muslim,NO,8 Letters and 1 Word,
Anaabi,Jujube,,Girl,Arabic,7,Muslim,YES,6 Letters and 1 Word,
Aasiyah,Bad,,Girl,Arabic,5,Muslim,NO,7 Letters and 1 Word,
Aimi,Comfort,,Girl,Arabic,7,Muslim,YES,4 Letters and 1 Word,
Afaadah,Beneficial,,Girl,Arabic,1,Muslim,NO,7 Letters and 1 Word,
Aswa,"Sample, Model, Specimen, Pattern",,Girl,Arabic,9,Muslim,YES,4 Letters and 1 Word,
Amaaim,A Famous Lady's Name,,Girl,Arabic,7,Muslim,YES,6 Letters and 1 Word,
Aazmin,A star,,Girl,Arabic,6,Muslim,YES,6 Letters and 1 Word,
Aarleen,Promise,,Girl,Arabic,2,Muslim,NO,7 Letters and 1 Word,
Suhairah,Beautiful,,Girl,Arabic,1,Muslim,NO,8 Letters and 1 Word,
Abaasa,Lioness,,Girl,Urdu,2,Muslim,YES,6 Letters and 1 Word,
Abariq,Carafe,,Girl,Arabic,8,Muslim,YES,6 Letters and 1 Word,
Araaba,Weapon Vehicle,,Girl,Arabic,2,Muslim,YES,6 Letters and 1 Word,
Aaseemah,Shocked,,Girl,Arabic,7,Muslim,NO,8 Letters and 1 Word,
Aasrah,Trust,,Girl,Arabic,4,Muslim,YES,6 Letters and 1 Word,
Shakibah,Bear,,Girl,Arabic,2,Muslim,NO,8 Letters and 1 Word,
Aeera,Princess,,Girl,Arabic,7,Muslim,YES,5 Letters and 1 Word,
Sozeen,Susan's Flower,,Girl,Arabic,7,Muslim,YES,6 Letters and 1 Word,
Saheera,Hussein And Jamil Awrat,,Girl,Arabic,1,Muslim,NO,7 Letters and 1 Word,
Shiffa,Health,,Girl,Arabic,3,Muslim,YES,6 Letters and 1 Word,
Sabilah,The Way,,Girl,Arabic,8,Muslim,NO,7 Letters and 1 Word,
Shunaar,Swimmer,,Girl,Arabic,2,Muslim,NO,7 Letters and 1 Word,
Samaat,Listen,,Girl,Arabic,4,Muslim,YES,6 Letters and 1 Word,
Saahrah,Smart,,Girl,Arabic,1,Muslim,NO,7 Letters and 1 Word,
Saahbah,Rain,,Girl,Arabic,4,Muslim,NO,7 Letters and 1 Word,
Sairee,Comfort,,Girl,Arabic,1,Muslim,YES,6 Letters and 1 Word,
Saqafa,Clever,,Girl,Arabic,2,Muslim,YES,6 Letters and 1 Word,
Saeerah,Fire,,Girl,Arabic,3,Muslim,NO,7 Letters and 1 Word,
Snaan,"The Tip Of The Spear, Brave",,Girl,Arabic,8,Muslim,YES,5 Letters and 1 Word,
Shamool,Cool Wind,,Girl,Arabic,7,Muslim,NO,7 Letters and 1 Word,
Samidah,Patience,,Girl,Arabic,5,Muslim,NO,7 Letters and 1 Word,
Swaidah,Black Point,,Girl,Arabic,4,Muslim,NO,7 Letters and 1 Word,
Siraan,Visit,,Girl,Arabic,6,Muslim,YES,6 Letters and 1 Word,
Serwer,Leader,,Girl,Arabic,7,Muslim,YES,6 Letters and 1 Word,
Sugrah,Very Small,,Girl,Arabic,4,Muslim,YES,6 Letters and 1 Word,
Shaizah,Unique,,Girl,Arabic,7,Muslim,NO,7 Letters and 1 Word,
Silsaal,Sweet Water,,Girl,Arabic,1,Muslim,NO,7 Letters and 1 Word,
Shamirah,Hard Worker,,Girl,Arabic,6,Muslim,NO,8 Letters and 1 Word,
Sammar,"Fruit, Result",,Girl,Arabic,2,Muslim,YES,6 Letters and 1 Word,
Shewah,Habit,,Girl,Arabic,6,Muslim,YES,6 Letters and 1 Word,
Saaja,Happy,,Girl,Arabic,8,Muslim,YES,5 Letters and 1 Word,
Shinkol,Beautiful,,Girl,Arabic,8,Muslim,NO,7 Letters and 1 Word,
Anaamil,Fingers,,Girl,Arabic,3,Muslim,NO,7 Letters and 1 Word,
Asfar,Yellow,,Girl,Arabic,2,Muslim,YES,5 Letters and 1 Word,
Shehray,Beautiful,,Girl,Arabic,2,Muslim,NO,7 Letters and 1 Word,
Aashaa,Hope,,Girl,Arabic,4,Muslim,YES,6 Letters and 1 Word,
Aasni,Bed,,Girl,Arabic,3,Muslim,YES,5 Letters and 1 Word,
Saben,A Tribe,,Girl,Arabic,5,Muslim,YES,5 Letters and 1 Word,
Abrish,"One who pours water, First rain in heaven",,Girl,Arabic,8,Muslim,YES,6 Letters and 1 Word,
Shibaa,Lover,,Girl,Arabic,7,Muslim,YES,6 Letters and 1 Word,
Abeerah,"Rose, Fragrance Of Rose, Saffron",,Girl,Arabic,2,Muslim,NO,7 Letters and 1 Word,
Ainoor,Moon Halo,,Girl,Arabic,5,Muslim,YES,6 Letters and 1 Word,
Adaisah,"Name Of A Famous Sahaba (R,A)",,Girl,Arabic,5,Muslim,NO,7 Letters and 1 Word,
Aasifah,The Collector,,Girl,Arabic,4,Muslim,NO,7 Letters and 1 Word,
Aasmeer,Smart,,Girl,Arabic,5,Muslim,NO,7 Letters and 1 Word,
Areeka Haq,"Beautiful Heart , Eyes",,Girl,Arabic,9,Muslim,NO,10 Letters and 2 Word,
Athmah,A narrator of Hadith,,Girl,Urdu,2,Muslim,YES,6 Letters and 1 Word,
Aatia,Coming Up,,Girl,Arabic,1,Muslim,YES,5 Letters and 1 Word,
Aayma,"Advisor, Guide",,Girl,Arabic,9,Muslim,YES,5 Letters and 1 Word,
Alaalah,Visit,,Girl,Arabic,1,Muslim,NO,7 Letters and 1 Word,
Anaabat,Humble,,Girl,Arabic,4,Muslim,NO,7 Letters and 1 Word,
Ajeeba,"Nrali, Unique",,Girl,Arabic,9,Muslim,YES,6 Letters and 1 Word,
Aatifah,Fighter,,Girl,Arabic,7,Muslim,NO,7 Letters and 1 Word,
Asabat,Truthful,,Girl,Arabic,8,Muslim,YES,6 Letters and 1 Word,
Aidan,"Little and Fiery
",,Girl,Urdu,3,Muslim,YES,5 Letters and 1 Word,
Asfia,Eligible,,Girl,Arabic,5,Muslim,YES,5 Letters and 1 Word,
Anaaheed,Star,,Girl,Arabic,8,Muslim,NO,8 Letters and 1 Word,
Anwarah,Greatly lighted,,Girl,Urdu,5,Muslim,NO,7 Letters and 1 Word,
Afeen,"Forgiveness or one of a forgiving nature
",,Girl,Urdu,6,Muslim,YES,5 Letters and 1 Word,
Shah Ras,Wide,,Girl,Arabic,8,Muslim,NO,8 Letters and 2 Word,
Aaraam Jaan,Lovely,,Girl,Arabic,7,Muslim,NO,11 Letters and 2 Word,
Sanilah,Pious,,Girl,Arabic,2,Muslim,NO,7 Letters and 1 Word,
Amaana,Sheltered,,Girl,Arabic,7,Muslim,YES,6 Letters and 1 Word,
Aasiha,Decoration,,Girl,Arabic,7,Muslim,YES,6 Letters and 1 Word,
Abreen,Carafe,,Girl,Arabic,2,Muslim,YES,6 Letters and 1 Word,
Saania,Creator,,Girl,Arabic,4,Muslim,YES,6 Letters and 1 Word,
Aasmah,Shocked,,Girl,Arabic,6,Muslim,YES,6 Letters and 1 Word,
Amaama,Leader,,Girl,Arabic,6,Muslim,YES,6 Letters and 1 Word,
Shab Afroz,Moon,,Girl,Arabic,2,Muslim,NO,10 Letters and 2 Word,
Salta,Fast,,Girl,Arabic,5,Muslim,YES,5 Letters and 1 Word,
Sughrah,Small,,Girl,Arabic,4,Muslim,NO,7 Letters and 1 Word,
Shafea,Recommended,,Girl,Arabic,6,Muslim,YES,6 Letters and 1 Word,
Safihah,Sword,,Girl,Arabic,4,Muslim,NO,7 Letters and 1 Word,
Sarui,"Rich Woman, Wealthy",,Girl,Arabic,5,Muslim,YES,5 Letters and 1 Word,
Saflaa,Class Fellow,,Girl,Arabic,4,Muslim,YES,6 Letters and 1 Word,
Sammen,Price,,Girl,Arabic,5,Muslim,YES,6 Letters and 1 Word,
Suleika,"A variant of Zuleika, It was the name of wife of the king of Egypt",,Girl,Urdu,7,Muslim,NO,7 Letters and 1 Word,
Seraat,Way,,Girl,Arabic,3,Muslim,YES,6 Letters and 1 Word,
Saboohi,Morning Syrup,,Girl,Arabic,8,Muslim,NO,7 Letters and 1 Word,
Sabz Bakht,Lucky,,Girl,Arabic,9,Muslim,NO,10 Letters and 2 Word,
Sherli,White Flower Gardens,,Girl,Arabic,9,Muslim,YES,6 Letters and 1 Word,
Sairem,Visitor,,Girl,Arabic,4,Muslim,YES,6 Letters and 1 Word,
Shabiyah,Clever,,Girl,Arabic,9,Muslim,NO,8 Letters and 1 Word,
Sayib,Married,,Girl,Arabic,8,Muslim,YES,5 Letters and 1 Word,
Sabrah,Obstacle,,Girl,Arabic,5,Muslim,YES,6 Letters and 1 Word,
Sajaa,Happy,,Girl,Arabic,8,Muslim,YES,5 Letters and 1 Word,
Sherf,Goodness,,Girl,Arabic,4,Muslim,YES,5 Letters and 1 Word,
Shairah,Sacrifice,,Girl,Arabic,9,Muslim,NO,7 Letters and 1 Word,
Saalkah,Pious,,Girl,Arabic,6,Muslim,NO,7 Letters and 1 Word,
Sabiah,Daughter,,Girl,Arabic,8,Muslim,YES,6 Letters and 1 Word,
Salbiyah,View,,Girl,Arabic,2,Muslim,NO,8 Letters and 1 Word,
Shaafiyah,Heal,,Girl,Arabic,9,Muslim,NO,9 Letters and 1 Word,
Aasif Jah,A Title,,Girl,Arabic,8,Muslim,NO,9 Letters and 2 Word,
Sereer,The Sound,,Girl,Arabic,5,Muslim,YES,6 Letters and 1 Word,
Sammad,Giver,,Girl,Arabic,8,Muslim,YES,6 Letters and 1 Word,
Soraan,Red,,Girl,Arabic,10,Muslim,YES,6 Letters and 1 Word,
Amaaidah,Leader,,Girl,Arabic,3,Muslim,NO,8 Letters and 1 Word,
Aasigha,The Truth,,Girl,Arabic,3,Muslim,NO,7 Letters and 1 Word,
Aateh,Against,,Girl,Arabic,4,Muslim,YES,5 Letters and 1 Word,
Ahdi,Comfort,,Girl,Arabic,5,Muslim,YES,4 Letters and 1 Word,
Amar,Obedient,,Girl,Arabic,7,Muslim,YES,4 Letters and 1 Word,
Amaalah,Knower,,Girl,Arabic,2,Muslim,NO,7 Letters and 1 Word,
Addos,Brave,,Girl,Arabic,5,Muslim,YES,5 Letters and 1 Word,
Aazin,Decoration,,Girl,Arabic,4,Muslim,YES,5 Letters and 1 Word,
Aasibah,The Player,,Girl,Arabic,6,Muslim,NO,7 Letters and 1 Word,
Arosa,Bride,,Girl,Arabic,8,Muslim,YES,5 Letters and 1 Word,
Aeelah,Pious,,Girl,Arabic,7,Muslim,YES,6 Letters and 1 Word,
Afirah,Kind,,Girl,Arabic,5,Muslim,YES,6 Letters and 1 Word,
Asaabat,Strong,,Girl,Arabic,8,Muslim,NO,7 Letters and 1 Word,
Aatimah,Complete,,Girl,Arabic,3,Muslim,NO,7 Letters and 1 Word,
Amaamlah,Processor,,Girl,Arabic,6,Muslim,NO,8 Letters and 1 Word,
Aashrah,Describe,,Girl,Arabic,1,Muslim,NO,7 Letters and 1 Word,
Anshrah,"Clear, Obvious",,Girl,Arabic,2,Muslim,NO,7 Letters and 1 Word,
Aasoodah,Satisfied,,Girl,Arabic,3,Muslim,NO,8 Letters and 1 Word,
Amaaja,Leader,,Girl,Arabic,2,Muslim,YES,6 Letters and 1 Word,
Aeitalaa,High,,Girl,Arabic,2,Muslim,NO,8 Letters and 1 Word,
Aeidaa,Happy,,Girl,Arabic,7,Muslim,YES,6 Letters and 1 Word,
Asa-ad,Pious,,Girl,Arabic,9,Muslim,YES,6 Letters and 1 Word,
Aayizah,Replacement,,Girl,Urdu,1,Muslim,NO,7 Letters and 1 Word,
Asan,Light,,Girl,Arabic,2,Muslim,YES,4 Letters and 1 Word,
Aasyah,Column,,Girl,Arabic,3,Muslim,YES,6 Letters and 1 Word,
Aashkarah,Appear,,Girl,Arabic,2,Muslim,NO,9 Letters and 1 Word,
Aashuftah,Shocked,,Girl,Arabic,2,Muslim,NO,9 Letters and 1 Word,
Aatifat,Kind,,Girl,Arabic,2,Muslim,NO,7 Letters and 1 Word,
Shabrah,Gift,,Girl,Arabic,3,Muslim,NO,7 Letters and 1 Word,
Azaana,Wise,,Girl,Arabic,1,Muslim,YES,6 Letters and 1 Word,
Shaafiyah,Heal,,Girl,Arabic,9,Muslim,NO,9 Letters and 1 Word,
Samraa,Cautious,,Girl,Arabic,4,Muslim,YES,6 Letters and 1 Word,
Shirkah,Participant,,Girl,Arabic,1,Muslim,NO,7 Letters and 1 Word,
Shaarik,A Bird,,Girl,Arabic,6,Muslim,NO,7 Letters and 1 Word,
Saebah,Married,,Girl,Arabic,4,Muslim,YES,6 Letters and 1 Word,
ShamaRoo,Red Face,,Girl,Arabic,4,Muslim,NO,8 Letters and 1 Word,
Sharaakat,Respect,,Girl,Arabic,1,Muslim,NO,9 Letters and 1 Word,
Saleemi,Lover,,Girl,Arabic,6,Muslim,NO,7 Letters and 1 Word,
Saadnah,Meeting,,Girl,Arabic,3,Muslim,NO,7 Letters and 1 Word,
Sefoor,Black Silk,,Girl,Arabic,5,Muslim,YES,6 Letters and 1 Word,
Saarina,Princess,,Girl,Arabic,7,Muslim,NO,7 Letters and 1 Word,
Salees,Easy,,Girl,Arabic,7,Muslim,YES,6 Letters and 1 Word,
Samroot,Pious,,Girl,Arabic,4,Muslim,NO,7 Letters and 1 Word,
Sameela,Moonbeams,,Girl,Arabic,1,Muslim,NO,7 Letters and 1 Word,
Sakoonat,Accommodation,,Girl,Arabic,3,Muslim,NO,8 Letters and 1 Word,
Sumraa,Brown Color,,Girl,Arabic,4,Muslim,YES,6 Letters and 1 Word,
Shelana,Jujube,,Girl,Arabic,9,Muslim,NO,7 Letters and 1 Word,
Sabtah,Seven,,Girl,Arabic,8,Muslim,YES,6 Letters and 1 Word,
Saneena,Age Fellow,,Girl,Arabic,4,Muslim,NO,7 Letters and 1 Word,
Saminah,Pure Discuss,,Girl,Arabic,3,Muslim,NO,7 Letters and 1 Word,
Saamrah,Narrator,,Girl,Arabic,9,Muslim,NO,7 Letters and 1 Word,
Sonairaa,End,,Girl,Arabic,3,Muslim,NO,8 Letters and 1 Word,
Simyaah,Name Fellow,,Girl,Arabic,7,Muslim,NO,7 Letters and 1 Word,
Aresha,"Thatched Roof, Shade, Shelter Awning Canopy",,Girl,Arabic,3,Muslim,YES,6 Letters and 1 Word,
Sahibah,Wife,,Girl,Arabic,7,Muslim,NO,7 Letters and 1 Word,
Sansta,Decision Maker,,Girl,Arabic,8,Muslim,YES,6 Letters and 1 Word,
Sahfah,Bowl,,Girl,Arabic,3,Muslim,YES,6 Letters and 1 Word,
Saamen,Precious,,Girl,Arabic,6,Muslim,YES,6 Letters and 1 Word,
Ahsanat,Appreciate,,Girl,Arabic,6,Muslim,NO,7 Letters and 1 Word,
Asara,Hope,,Girl,Arabic,4,Muslim,YES,5 Letters and 1 Word,
Azaa-at,Famous,,Girl,Arabic,2,Muslim,NO,7 Letters and 1 Word,
Saibee,Married,,Girl,Arabic,9,Muslim,YES,6 Letters and 1 Word,
Arbia,Arabic Woman,,Girl,Arabic,8,Muslim,YES,5 Letters and 1 Word,
Ainee,Eye,,Girl,Arabic,5,Muslim,YES,5 Letters and 1 Word,
Aassaish,Comfort,,Girl,Arabic,1,Muslim,NO,8 Letters and 1 Word,
Anoud,"Brave, strong and courageous
",,Girl,Urdu,6,Muslim,YES,5 Letters and 1 Word,
Aayaan,"Long Night, Improvisation”, “impulse”, “instinct, “intuition
",,Girl,Arabic,7,Muslim,YES,6 Letters and 1 Word,
Saheb-E-Dil,Brave,,Girl,Arabic,9,Muslim,NO,11 Letters and 1 Word,
Abraaz,Appear,,Girl,Arabic,4,Muslim,YES,6 Letters and 1 Word,
Ainul Hayaat,Eye,,Girl,Arabic,4,Muslim,NO,12 Letters and 2 Word,
Aashibah,Matching,,Girl,Arabic,1,Muslim,NO,8 Letters and 1 Word,
Ahaarah,Sun,,Girl,Arabic,5,Muslim,NO,7 Letters and 1 Word,
Aqbaa,The End,,Girl,Arabic,2,Muslim,YES,5 Letters and 1 Word,
Aatiya,Giver,,Girl,Urdu,7,Muslim,YES,6 Letters and 1 Word,
Abishah,The Player,,Girl,Arabic,9,Muslim,NO,7 Letters and 1 Word,
Asfah,Shine,,Girl,Arabic,5,Muslim,YES,5 Letters and 1 Word,
Ajabah,Unique,,Girl,Arabic,9,Muslim,YES,6 Letters and 1 Word,
Alyeha,Beautiful flower,,Girl,Urdu,2,Muslim,YES,6 Letters and 1 Word,
Ajibah,Unique,,Girl,Arabic,9,Muslim,YES,6 Letters and 1 Word,
Aaya Rahmat,The Verse Of The Quran,,Girl,Arabic,6,Muslim,NO,11 Letters and 2 Word,
Aayezah,Name Of A Famous Lady,,Girl,Arabic,3,Muslim,NO,7 Letters and 1 Word,
Ahfesa,Strong,,Girl,Arabic,4,Muslim,YES,6 Letters and 1 Word,
Aazala,Agree,,Girl,Arabic,7,Muslim,YES,6 Letters and 1 Word,
Ainin,Eyes,,Girl,Arabic,1,Muslim,YES,5 Letters and 1 Word,
Arwaa,Wet,,Girl,Arabic,1,Muslim,YES,5 Letters and 1 Word,
Ajeeh,Excellent,,Girl,Arabic,1,Muslim,YES,5 Letters and 1 Word,
Az-aan,Obedient,,Girl,Arabic,3,Muslim,YES,6 Letters and 1 Word,
Ataarat,High,,Girl,Arabic,8,Muslim,NO,7 Letters and 1 Word,
Aazaar,Name Of A Month,,Girl,Arabic,1,Muslim,YES,6 Letters and 1 Word,
Sheeraaz,Name Of A City,,Girl,Arabic,5,Muslim,NO,8 Letters and 1 Word,
Sheharbano,City,,Girl,Arabic,6,Muslim,NO,10 Letters and 1 Word,
Susee,The Name Of A Cloth,,Girl,Arabic,1,Muslim,YES,5 Letters and 1 Word,
Saudhah,Name Of An Sparrow,,Girl,Arabic,4,Muslim,NO,7 Letters and 1 Word,
Sayoti,White Rose,,Girl,Arabic,9,Muslim,YES,6 Letters and 1 Word,
Sehresh,Magic,,Girl,Arabic,10,Muslim,NO,7 Letters and 1 Word,
Sakhiyah,Giver,,Girl,Arabic,9,Muslim,NO,8 Letters and 1 Word,
Saamil,Sword,,Girl,Arabic,4,Muslim,YES,6 Letters and 1 Word,
Suriya Jah,High In Rank Or Dignity,,Girl,Arabic,9,Muslim,NO,10 Letters and 2 Word,
Salaad,Excellent,,Girl,Arabic,5,Muslim,YES,6 Letters and 1 Word,
Sana Fatima,,,Girl,Arabic,2,Muslim,NO,11 Letters and 2 Word,
Shernaaz,Bride,,Girl,Arabic,5,Muslim,NO,8 Letters and 1 Word,
Safita,"Closest, Close",,Girl,Arabic,5,Muslim,YES,6 Letters and 1 Word,
Sammaar,Fruites,,Girl,Arabic,3,Muslim,NO,7 Letters and 1 Word,
Saqet,Strong,,Girl,Arabic,1,Muslim,YES,5 Letters and 1 Word,
Sabd,Cool,,Girl,Arabic,2,Muslim,YES,4 Letters and 1 Word,
Shanaas,Knower,,Girl,Arabic,6,Muslim,NO,7 Letters and 1 Word,
Salwi,Forest Princess,,Girl,Arabic,7,Muslim,YES,5 Letters and 1 Word,
